파일명,도감번호,이름,학명,과,개화기_초안,희귀도_초안,상태
0243_가시오갈피.png,243,가시오갈피,Eleutherococcus senticosus,Araliaceae,,보통,미납품
0244_가죽나무.png,244,가죽나무,Ailanthus altissima,Simaroubaceae,5~10월,흔함,미납품
0245_가지.png,245,가지,Solanum melongena,Solanaceae,,보통,미납품
0246_가지곡정초.png,246,가지곡정초,Eriocaulon setaceum,Eriocaulaceae,,귀함,미납품
0247_가지괭이눈.png,247,가지괭이눈,Chrysosplenium ramosum,Saxifragaceae,4~5월,보통,미납품
0248_가지꼭두서니.png,248,가지꼭두서니,Rubia hexaphylla,Rubiaceae,,귀함,미납품
0249_가지더부살이.png,249,가지더부살이,Phacellanthus tubiflorus,Orobanchaceae,,보통,미납품
0250_가지털괭이눈.png,250,가지털괭이눈,Chrysosplenium ramosissimum,Saxifragaceae,,귀함,미납품
0251_가회톱.png,251,가회톱,Ampelopsis japonica,Vitaceae,,귀함,미납품
0252_각시둥굴레.png,252,각시둥굴레,Polygonatum humile,Liliaceae,4~5월,흔함,미납품
0253_각시마.png,253,각시마,Dioscorea tenuipes,Dioscoreaceae,5~10월,흔함,미납품
0254_각시붓꽃.png,254,각시붓꽃,Iris rossii,Iridaceae,4~5월,흔함,미납품
0255_각시서덜취.png,255,각시서덜취,Saussurea macrolepis,Asteraceae,8~9월,보통,미납품
0256_각시원추리.png,256,각시원추리,Hemerocallis dumortieri,Liliaceae,6~8월,보통,미납품
0257_각시제비꽃.png,257,각시제비꽃,Viola boissieuana,Violaceae,,보통,미납품
0258_각시취.png,258,각시취,Saussurea pulchella,Asteraceae,9월,흔함,미납품
0259_각시투구꽃.png,259,각시투구꽃,Aconitum monanthum,Ranunculaceae,,귀함,미납품
0260_갈고리네잎갈퀴.png,260,갈고리네잎갈퀴,Galium pseudoasprellum,Rubiaceae,,보통,미납품
0261_갈기기름나물.png,261,갈기기름나물,Peucedanum chujaense,Apiaceae,,귀함,미납품
0262_갈기조팝나무.png,262,갈기조팝나무,Spiraea trichocarpa,Rosaceae,5~7월,보통,미납품
0263_갈래꿀풀.png,263,갈래꿀풀,Prunella intermedia,Lamiaceae,,귀함,미납품
0264_갈래잎어수리.png,264,갈래잎어수리,Heracleum dissectum,Apiaceae,,귀함,미납품
0265_갈래조팝나무.png,265,갈래조팝나무,Spiraea trilobata,Rosaceae,,귀함,미납품
0266_갈매기난초.png,266,갈매기난초,Platanthera japonica,Orchidaceae,,보통,미납품
0267_갈매나무.png,267,갈매나무,Rhamnus davurica,Rhamnaceae,,흔함,미납품
0268_갈퀴꼭두서니.png,268,갈퀴꼭두서니,Rubia cordifolia,Rubiaceae,4~9월,흔함,미납품
0269_갈퀴나물.png,269,갈퀴나물,Vicia amoena,Fabaceae,5~9월,흔함,미납품
0270_갈퀴아재비.png,270,갈퀴아재비,Asperula lasiantha,Rubiaceae,6~8월,보통,미납품
0271_갈퀴지치.png,271,갈퀴지치,Asperugo procumbens,Boraginaceae,,귀함,미납품
0272_갈퀴현호색.png,272,갈퀴현호색,Corydalis grandicalyx,Fumariaceae,4월,보통,미납품
0273_감나무.png,273,감나무,Diospyros kaki,Ebenaceae,5~9월,흔함,미납품
0274_감자.png,274,감자,Solanum tuberosum,Solanaceae,,보통,미납품
0275_감자개발나물.png,275,감자개발나물,Sium ninsi,Apiaceae,8~10월,흔함,미납품
0276_감자난초.png,276,감자난초,Oreorchis patens,Orchidaceae,5월,흔함,미납품
0277_감절대.png,277,감절대,Reynoutria forbesii,Polygonaceae,9~10월,보통,미납품
0278_감초.png,278,감초,Glycyrrhiza uralensis,Fabaceae,,귀함,미납품
0279_감탕나무.png,279,감탕나무,Ilex integra,Aquifoliaceae,4~6월,흔함,미납품
0280_감태나무.png,280,감태나무,Lindera glauca,Lauraceae,,흔함,미납품
0281_갓.png,281,갓,Brassica juncea,Brassicaceae,4~5월,흔함,미납품
0282_강계버들.png,282,강계버들,Salix kangensis,Salicaceae,,보통,미납품
0283_강화황기.png,283,강화황기,Astragalus sikokianus,Fabaceae,,보통,미납품
0284_개갈퀴.png,284,개갈퀴,Galium maximowiczii,Rubiaceae,7~8월,흔함,미납품
0285_개갓냉이.png,285,개갓냉이,Rorippa indica,Brassicaceae,5~6월,흔함,미납품
0286_개곽향.png,286,개곽향,Teucrium japonicum,Lamiaceae,7~8월,보통,미납품
0287_개구리갓.png,287,개구리갓,Ranunculus ternatus,Ranunculaceae,,보통,미납품
0288_개구리미나리.png,288,개구리미나리,Ranunculus tachiroei,Ranunculaceae,,보통,미납품
0289_개구리발톱.png,289,개구리발톱,Semiaquilegia adoxoides,Ranunculaceae,3~5월,흔함,미납품
0290_개구리자리.png,290,개구리자리,Ranunculus sceleratus,Ranunculaceae,4~6월,흔함,미납품
0291_개꽃아재비.png,291,개꽃아재비,Anthemis cotula,Asteraceae,,보통,미납품
0292_개느삼.png,292,개느삼,Sophora koreensis,Fabaceae,,보통,미납품
0293_개다래.png,293,개다래,Actinidia polygama,Actinidiaceae,5~7월,흔함,미납품
0294_개당주나무.png,294,개당주나무,Ribes fasciculatum,Saxifragaceae,3~6월,흔함,미납품
0295_개대황.png,295,개대황,Rumex longifolius,Polygonaceae,,보통,미납품
0296_개도둑놈의갈고리.png,296,개도둑놈의갈고리,Hylodesmum podocarpum,Fabaceae,7~9월,흔함,미납품
0297_개똥쑥.png,297,개똥쑥,Artemisia annua,Asteraceae,5~6월,보통,미납품
0298_개마디풀.png,298,개마디풀,Polygonum equisetiforme,Polygonaceae,,귀함,미납품
0299_개말나리.png,299,개말나리,Lilium medeoloides,Liliaceae,,귀함,미납품
0300_개맥문동.png,300,개맥문동,Liriope spicata,Liliaceae,7~9월,흔함,미납품
0301_개미자리.png,301,개미자리,Sagina japonica,Caryophyllaceae,4~7월,흔함,미납품
0302_개박하.png,302,개박하,Nepeta cataria,Lamiaceae,,보통,미납품
0303_개발나물.png,303,개발나물,Sium suave,Apiaceae,5~10월,흔함,미납품
0304_개버무리.png,304,개버무리,Clematis serratifolia,Ranunculaceae,9월,보통,미납품
0305_개벚지나무.png,305,개벚지나무,Prunus glandulifolia,Rosaceae,5월,보통,미납품
0306_개벼룩.png,306,개벼룩,Moehringia lateriflora,Caryophyllaceae,,보통,미납품
0307_개병풍.png,307,개병풍,Astilboides tabularis,Saxifragaceae,,보통,미납품
0308_개보리뺑이.png,308,개보리뺑이,Lapsanastrum apogonoides,Asteraceae,4~5월,보통,미납품
0309_개복수초.png,309,개복수초,Adonis pseudoamurensis,Ranunculaceae,2~4월,흔함,미납품
0310_개불알풀.png,310,개불알풀,Veronica polita,Scrophulariaceae,3~5월,흔함,미납품
0311_개사상자.png,311,개사상자,Torilis scabra,Apiaceae,5~7월,흔함,미납품
0312_개사철쑥.png,312,개사철쑥,Artemisia caruifolia,Asteraceae,,보통,미납품
0313_개산초.png,313,개산초,Zanthoxylum armatum,Rutaceae,,흔함,미납품
0314_개살구나무.png,314,개살구나무,Prunus mandshurica,Rosaceae,4~8월,보통,미납품
0315_개선갈퀴.png,315,개선갈퀴,Galium trifloriforme,Rubiaceae,9월,보통,미납품
0316_개수염.png,316,개수염,Eriocaulon miquelianum,Eriocaulaceae,,보통,미납품
0317_개승마.png,317,개승마,Actaea biternata,Ranunculaceae,,귀함,미납품
0318_개시호.png,318,개시호,Bupleurum longeradiatum,Apiaceae,,흔함,미납품
0319_개싸리.png,319,개싸리,Lespedeza tomentosa,Fabaceae,8~9월,흔함,미납품
0320_개쑥갓.png,320,개쑥갓,Senecio vulgaris,Asteraceae,3~7월,흔함,미납품
0321_개아마.png,321,개아마,Linum stelleroides,Linaceae,,보통,미납품
0322_개양귀비.png,322,개양귀비,Papaver rhoeas,Papaveraceae,5~6월,보통,미납품
0323_개엉겅퀴.png,323,개엉겅퀴,Cirsium japonicum,Asteraceae,5~7월,보통,미납품
0324_개연꽃.png,324,개연꽃,Nuphar japonica,Nymphaeaceae,,귀함,미납품
0325_개옻나무.png,325,개옻나무,Toxicodendron trichocarpum,Anacardiaceae,5~6월,흔함,미납품
0326_개자리.png,326,개자리,Medicago polymorpha,Fabaceae,4~7월,흔함,미납품
0327_개잠자리난초.png,327,개잠자리난초,Habenaria cruciformis,Orchidaceae,,귀함,미납품
0328_개제비란.png,328,개제비란,Dactylorhiza viridis,Orchidaceae,,귀함,미납품
0329_개종용.png,329,개종용,Lathraea japonica,Orobanchaceae,,보통,미납품
0330_개차즈기.png,330,개차즈기,Amethystea caerulea,Lamiaceae,,보통,미납품
0331_개키버들.png,331,개키버들,Salix integra,Salicaceae,,보통,미납품
0332_개탑꽃.png,332,개탑꽃,Clinopodium fauriei,Lamiaceae,,귀함,미납품
0333_개통발.png,333,개통발,Utricularia intermedia,Lentibulariaceae,,귀함,미납품
0334_개현삼.png,334,개현삼,Scrophularia alata,Scrophulariaceae,,보통,미납품
0335_개황기.png,335,개황기,Astragalus uliginosus,Fabaceae,,귀함,미납품
0336_갯강활.png,336,갯강활,Angelica japonica,Apiaceae,4~7월,보통,미납품
0337_갯개미자리.png,337,갯개미자리,Spergularia marina,Caryophyllaceae,5~7월,보통,미납품
0338_갯고들빼기.png,338,갯고들빼기,Crepidiastrum lanceolatum,Asteraceae,,보통,미납품
0339_갯괴불주머니.png,339,갯괴불주머니,Corydalis platycarpa,Fumariaceae,4~5월,보통,미납품
0340_갯기름나물.png,340,갯기름나물,Peucedanum japonicum,Apiaceae,4~7월,흔함,미납품
0341_갯까치수염.png,341,갯까치수염,Lysimachia mauritiana,Primulaceae,5~7월,흔함,미납품
0342_갯당근.png,342,갯당근,Daucus littoralis,Apiaceae,,보통,미납품
0343_갯대추나무.png,343,갯대추나무,Paliurus ramosissimus,Rhamnaceae,,보통,미납품
0344_갯마디풀.png,344,갯마디풀,Polygonum arenastrum,Polygonaceae,,보통,미납품
0345_갯메꽃.png,345,갯메꽃,Calystegia soldanella,Convolvulaceae,5~7월,흔함,미납품
0346_갯바위패랭이꽃.png,346,갯바위패랭이꽃,Dianthus koreanus,Caryophyllaceae,,귀함,미납품
0347_갯방풍.png,347,갯방풍,Glehnia littoralis,Apiaceae,5~7월,보통,미납품
0348_갯버들.png,348,갯버들,Salix gracilistyla,Salicaceae,3~5월,흔함,미납품
0349_갯부추.png,349,갯부추,Allium pseudojaponicum,Liliaceae,,보통,미납품
0350_갯사상자.png,350,갯사상자,Cnidium japonicum,Apiaceae,6~10월,흔함,미납품
0351_갯실새삼.png,351,갯실새삼,Cuscuta chinensis,Convolvulaceae,,보통,미납품
0352_갯씀바귀.png,352,갯씀바귀,Ixeris repens,Asteraceae,5~10월,보통,미납품
0353_갯완두.png,353,갯완두,Lathyrus japonicus,Fabaceae,5~6월,흔함,미납품
0354_갯장대.png,354,갯장대,Arabis stelleri,Brassicaceae,,보통,미납품
0355_갯제비쑥.png,355,갯제비쑥,Artemisia littoricola,Asteraceae,,귀함,미납품
0356_갯질경.png,356,갯질경,Limonium tetragonum,Plumbaginaceae,,흔함,미납품
0357_갯패랭이꽃.png,357,갯패랭이꽃,Dianthus japonicus,Caryophyllaceae,,보통,미납품
0358_거문도닥나무.png,358,거문도닥나무,Wikstroemia ganpi,Thymelaeaceae,,귀함,미납품
0359_거문딸기.png,359,거문딸기,Rubus trifidus,Rosaceae,,보통,미납품
0360_거센털꽃마리.png,360,거센털꽃마리,Trigonotis radicans,Boraginaceae,4~5월,흔함,미납품
0361_거제딸기.png,361,거제딸기,Rubus tozawae,Rosaceae,,보통,미납품
0362_거지딸기.png,362,거지딸기,Rubus sumatranus,Rosaceae,,보통,미납품
0363_검나무싸리.png,363,검나무싸리,Lespedeza melanantha,Fabaceae,,보통,미납품
0364_검노린재나무.png,364,검노린재나무,Symplocos tanakana,Symplocaceae,5~6월,흔함,미납품
0365_검양옻나무.png,365,검양옻나무,Toxicodendron succedaneum,Anacardiaceae,5~7월,보통,미납품
0366_검은개선갈퀴.png,366,검은개선갈퀴,Galium japonicum,Rubiaceae,,보통,미납품
0367_검은개수염.png,367,검은개수염,Eriocaulon parvum,Eriocaulaceae,,귀함,미납품
0368_검은곡정초.png,368,검은곡정초,Eriocaulon atrum,Eriocaulaceae,,귀함,미납품
0369_검은딸기.png,369,검은딸기,Rubus croceacanthus,Rosaceae,,보통,미납품
0370_검종덩굴.png,370,검종덩굴,Clematis fusca,Ranunculaceae,5~8월,흔함,미납품
0371_게박쥐나물.png,371,게박쥐나물,Parasenecio adenostyloides,Asteraceae,,보통,미납품
0372_겨울딸기.png,372,겨울딸기,Rubus buergeri,Rosaceae,6~9월,보통,미납품
0373_겨이삭여뀌.png,373,겨이삭여뀌,Persicaria taquetii,Polygonaceae,,보통,미납품
0374_겨자무.png,374,겨자무,Armoracia rusticana,Brassicaceae,,귀함,미납품
0375_결명자.png,375,결명자,Senna tora,Fabaceae,8~10월,보통,미납품
0376_계수나무.png,376,계수나무,Cercidiphyllum japonicum,Cercidiphyllaceae,,보통,미납품
0377_계요등.png,377,계요등,Paederia foetida,Rubiaceae,5~10월,흔함,미납품
0378_고광나무.png,378,고광나무,Philadelphus schrenkii,Saxifragaceae,5~6월,흔함,미납품
0379_고깔닭의장풀.png,379,고깔닭의장풀,Commelina benghalensis,Commelinaceae,,귀함,미납품
0380_고깔제비꽃.png,380,고깔제비꽃,Viola rossii,Violaceae,4~5월,흔함,미납품
0381_고려엉겅퀴.png,381,고려엉겅퀴,Cirsium setidens,Asteraceae,8~9월,흔함,미납품
0382_고로보이짚신나물.png,382,고로보이짚신나물,Agrimonia gorovoii,Rosaceae,,귀함,미납품
0383_고산물망초.png,383,고산물망초,Myosotis alpestris,Boraginaceae,,귀함,미납품
0384_고삼.png,384,고삼,Sophora flavescens,Fabaceae,5~8월,흔함,미납품
0385_고수.png,385,고수,Coriandrum sativum,Apiaceae,,보통,미납품
0386_고슴도치풀.png,386,고슴도치풀,Triumfetta japonica,Tiliaceae,8~9월,보통,미납품
0387_고욤나무.png,387,고욤나무,Diospyros lotus,Ebenaceae,5~10월,흔함,미납품
0388_고추.png,388,고추,Capsicum annuum,Solanaceae,,흔함,미납품
0389_고추나무.png,389,고추나무,Staphylea bumalda,Staphyleaceae,4~7월,흔함,미납품
0390_고추나물.png,390,고추나물,Hypericum erectum,Clusiaceae,6~9월,흔함,미납품
0391_고추냉이.png,391,고추냉이,Eutrema japonicum,Brassicaceae,,보통,미납품
0392_곡정초.png,392,곡정초,Eriocaulon cinereum,Eriocaulaceae,,보통,미납품
0393_곤달비.png,393,곤달비,Ligularia stenocephala,Asteraceae,,보통,미납품
0394_곤약.png,394,곤약,Amorphophallus konjac,Araceae,,귀함,미납품
0395_골담초.png,395,골담초,Caragana sinica,Fabaceae,4~5월,보통,미납품
0396_골등골나물.png,396,골등골나물,Eupatorium lindleyanum,Asteraceae,7~10월,흔함,미납품
0397_골무꽃.png,397,골무꽃,Scutellaria indica,Lamiaceae,5~6월,흔함,미납품
0398_골병꽃나무.png,398,골병꽃나무,Weigela hortensis,Caprifoliaceae,,보통,미납품
0399_골잎원추리.png,399,골잎원추리,Hemerocallis coreana,Liliaceae,7~8월,보통,미납품
0400_곰딸기.png,400,곰딸기,Rubus phoenicolasius,Rosaceae,5~7월,흔함,미납품
0401_곰의말채나무.png,401,곰의말채나무,Cornus macrophylla,Cornaceae,4~9월,흔함,미납품
0402_곰취.png,402,곰취,Ligularia fischeri,Asteraceae,5~9월,흔함,미납품
0403_공단풀.png,403,공단풀,Sida spinosa,Malvaceae,8~10월,보통,미납품
0404_공조팝나무.png,404,공조팝나무,Spiraea cantoniensis,Rosaceae,,보통,미납품
0405_과꽃.png,405,과꽃,Callistephus chinensis,Asteraceae,,보통,미납품
0406_곽향.png,406,곽향,Teucrium veronicoides,Lamiaceae,,보통,미납품
0407_관동.png,407,관동,Tussilago farfara,Asteraceae,,귀함,미납품
0408_관모개미자리.png,408,관모개미자리,Eremogone capillaris,Caryophyllaceae,,귀함,미납품
0409_광나무.png,409,광나무,Ligustrum japonicum,Oleaceae,,흔함,미납품
0410_광릉골무꽃.png,410,광릉골무꽃,Scutellaria insignis,Lamiaceae,6월,보통,미납품
0411_광릉요강꽃.png,411,광릉요강꽃,Cypripedium japonicum,Orchidaceae,,귀함,미납품
0412_괭이눈.png,412,괭이눈,Chrysosplenium grayanum,Saxifragaceae,4~5월,흔함,미납품
0413_괭이밥.png,413,괭이밥,Oxalis corniculata,Oxalidaceae,,흔함,미납품
0414_괭이싸리.png,414,괭이싸리,Lespedeza pilosa,Fabaceae,5~10월,흔함,미납품
0415_괴불나무.png,415,괴불나무,Lonicera maackii,Caprifoliaceae,5월,흔함,미납품
0416_괴불주머니.png,416,괴불주머니,Corydalis pallida,Fumariaceae,4~5월,보통,미납품
0417_구골나무.png,417,구골나무,Osmanthus heterophyllus,Oleaceae,10~11월,보통,미납품
0418_구기자나무.png,418,구기자나무,Lycium chinense,Solanaceae,,흔함,미납품
0419_구름범의귀.png,419,구름범의귀,Micranthes laciniata,Saxifragaceae,,귀함,미납품
0420_구름병아리난초.png,420,구름병아리난초,Hemipilia cucullata,Orchidaceae,,귀함,미납품
0421_구름송이풀.png,421,구름송이풀,Pedicularis verticillata,Scrophulariaceae,,보통,미납품
0422_구름제비꽃.png,422,구름제비꽃,Viola crassa,Violaceae,,귀함,미납품
0423_구름제비란.png,423,구름제비란,Platanthera ophrydioides,Orchidaceae,,귀함,미납품
0424_구릿대.png,424,구릿대,Angelica dahurica,Apiaceae,7~9월,흔함,미납품
0425_구슬갓냉이.png,425,구슬갓냉이,Rorippa globosa,Brassicaceae,,보통,미납품
0426_구슬골무꽃.png,426,구슬골무꽃,Scutellaria moniliorhiza,Lamiaceae,,귀함,미납품
0427_구슬꽃나무.png,427,구슬꽃나무,Adina rubella,Rubiaceae,,보통,미납품
0428_구슬다닥냉이.png,428,구슬다닥냉이,Neslia paniculata,Brassicaceae,,귀함,미납품
0429_구슬붕이.png,429,구슬붕이,Gentiana squarrosa,Gentianaceae,4~5월,흔함,미납품
0430_구와말.png,430,구와말,Limnophila sessiliflora,Scrophulariaceae,9월,보통,미납품
0431_구와취.png,431,구와취,Saussurea ussuriensis,Asteraceae,,보통,미납품
0432_구주갈퀴덩굴.png,432,구주갈퀴덩굴,Vicia sepium,Fabaceae,,귀함,미납품
0433_국화마.png,433,국화마,Dioscorea septemloba,Dioscoreaceae,5~10월,보통,미납품
0434_국화바람꽃.png,434,국화바람꽃,Anemone pseudoaltaica,Ranunculaceae,,귀함,미납품
0435_국화방망이.png,435,국화방망이,Tephroseris koreana,Asteraceae,,보통,미납품
0436_국화잎가막사리.png,436,국화잎가막사리,Bidens maximowicziana,Asteraceae,,보통,미납품
0437_국화잎다닥냉이.png,437,국화잎다닥냉이,Lepidium bonariense,Brassicaceae,,보통,미납품
0438_국화잎아욱.png,438,국화잎아욱,Modiola caroliniana,Malvaceae,,보통,미납품
0439_국화쥐손이.png,439,국화쥐손이,Erodium stephanianum,Geraniaceae,,귀함,미납품
0440_굴거리나무.png,440,굴거리나무,Daphniphyllum macropodum,Daphniphyllaceae,,흔함,미납품
0441_궁궁이.png,441,궁궁이,Angelica polymorpha,Apiaceae,8~9월,흔함,미납품
0442_귀룽나무.png,442,귀룽나무,Prunus padus,Rosaceae,4~5월,흔함,미납품
